thread_id,customer_tweet,historical_agent_reply,intent
real_24480,"@AmazonHelp Still not despatched, can you check what the delay is? This is the second problem I’ve had using prime next day delivery","@121279 Hi, for security we can't see your order here. What info is visible: https://t.co/BQmcNXViiI ^TS",
real_24482,@AmazonHelp All 3 say they are arriving today but none are dispatched yet so I don’t see how they can be https://t.co/gC5LWihN4U,"@121279 As we're unable to view your account via Twitter,pls contact here:https://t.co/JzP7hlA23B so we can look into this.^KM",
real_24483,"@115821 why do i keep getting emails saying ""thanks for reviewing this product"" when IVE NEVER WRITTEN A REVIEW ON IT?!?!?!","@121280 Hi Ellen. Which Amazon site are the mails from? https://t.co/nUUp5MLhYl, .co.uk etc. ^DC",
real_24485,"@AmazonHelp Ok, danke!",@121281 Gerne! ^DW,
real_24489,"@AmazonHelp Thanks but I have tried that every day since Sunday. ""Still investigating"" - you should send a replacement and investigate afterwards",@121282 Did you contact us via phone or chat for instant support? ^AS,
real_24492,@AmazonHelp By email through the website.,@121282 You can also use the link to get in touch via phone or live chat. ^BM,
real_24494,@AmazonHelp Please send a link to the phone number. Almost impossible to find on your website. I need to get sorted ASAP as this is a birthday present,@121282 You can request a call back here https://t.co/zH8UlhTGcc ^KM,
real_24496,"@AmazonHelp After four days of trying,, one of your phone staff finally checked and discovered the item was LOST on Saturday. Now I have to order again.","@121282 Oh no, sorry to hear that! Has a refund been arranged? ^TS",
real_24499,"@AmazonHelp It is being arranged ,but a week after arranging Prime delivery, I have to order it again. It is not good enough.",@121282 Apologies for any inconvenience. You should experience no further issues with your new order. ^TS,
real_24502,"@AmazonHelp Hi, predictably no sign of the parcel and no word from the carrier. This is the FIFTH day the parcel has been 'out for delivery'. Pathetic.","@121282 Sorry to hear that, please get in touch with us here: https://t.co/JzP7hlA23B so we can help ^AS",
real_24504,My @115830 Prime 'expedited' delivery has been 'out for delivery' for 70 hours. I could have WALKED to Amazon warehouse &amp; back in 58 hrs. https://t.co/3VpfI4JFQS,"@121282 Hi, sorry for the wait! Please keep us posted, our carrier delivers until 9pm today. ^TS",
real_24506,@121284 My Echo Dot has reached my city😂 but not yet out for delivery! ☹️😞,@121283 with our courier services to have the package delivered soon. Stay tuned. (2/2) ^VM,
real_24510,@121284 My Echo Dot has reached my city😂 but not yet out for delivery! ☹️😞,@121283 We understand you're eagerly waiting for your delivery of The Amazon Echo Dot. Rest assured our team is actively working(1/2)^VM,
real_24511,"Hey @115830, Prime now delivery is no longer free?! I missed this change 🤔 https://t.co/FJUeX4KUkq","@121285 Hi, did you select a one hour or two hour delivery time frame? ^TS",
real_24514,@AmazonHelp Hi ☺️ I did indeed. A two-hour slot which is what I normally choose and used to be free. Has this recently changed?,@121285 Pls contact Customer Service through the main menu in the Prime Now app so we can look into this. ^KM,
real_24523,"@115850 it is really sad to know that you ppl sell lots of book online, but don't give one bookmark also with books.","@121288 Although we try to include bookmarks with several book orders, you may not receive it for every book. (2/2)^SF",
real_24525,"@115850 it is really sad to know that you ppl sell lots of book online, but don't give one bookmark also with books.",@121288 I’m sorry if you have not received a bookmark with any order of the book that you purchased. (1/2)^SF,
real_24526,"@121284 Hi, is there a way to play songs from my phone folders or upload them on cloud and play on to my @115833 ?","@121289 play music from services like Amazon Prime Music, Saavn and TuneIn. (2/2) ^GK",
real_24531,@AmazonHelp I am unable to Use Prime Video even though I am Prime Member it tells me to sign up for prime Membership,@121290 Apologies for the trouble. Could you please let us know if you have logged in on prime enabled account? ^SB,
real_24534,@AmazonHelp Yes,@121290 May I please know what error do you see while trying to access the videos? ^SH,
real_24536,@AmazonHelp It's says to sign up for prime and then takes me to website where I see manage prime Membership page once I login,@121290 Are you using the same login credentials of the Amazon Prime account ? ^CB,
real_24539,@AmazonHelp Yes,@121290 Kindly contact our team here: https://t.co/vlvfJr4nN9 and we'll have this checked. ^GK,
real_24529,"@121284 Hi, is there a way to play songs from my phone folders or upload them on cloud and play on to my @115833 ?",@121289 You can connect it to speakers or headphones through Bluetooth or 3.5 mm stereo cable to (1/2) ^GK,
real_24554,@AmazonHelp your courier sucks really!,"@121283 Well that doesn't sound good, what happened? ^AS",
real_24557,How about a ‘where IS my package?’ button @AmazonHelp? £40 lost. 😡 https://t.co/SS9iH4oZFI,"@121292 Hi, sorry to hear that, contact us here: https://t.co/JzP7hlA23B we'll help ^AS",
real_24560,"@AmazonHelp Eh, they don’t know where it is either. The only thing we can all agree on is that it isn’t with me where it should be. Hopefully turn up?!",@121292 Has it been dispatched? Is there any tracking available? ^PK,
real_24561,@115850 @121294 Yesterday my LGQ6 was delivered and I complain for its heating issue but didn't get any appropriate response.,@121293 Please share your details from the link here: https://t.co/beaaDm0muc to assist you accordingly. (2/2)^HR,
real_24563,@115850 @121294 Yesterday my LGQ6 was delivered and I complain for its heating issue but didn't get any appropriate response.,@121293 I’m sorry about the issue you’re facing with the order. Let us look into it. (1/2)^HR,
real_24566,"Sympa le livre mal découpé @120533 😂
Les produits sont parfaits d'habitude alors je vous pardonne https://t.co/DKsn618fo7","@121295 Bonjour Marine, je suis navrée pour cet incident. Merci pour votre compréhension. L'avez-vous signalé à notre SAV ? ^SB",
real_24568,"@AmazonHelp I did - when you asked already
https://t.co/QCt7kMtESE","@120918 Apologies Linda, multiple tweets were picked up! The best option is to contact the publisher, they should have more info. ^TS",
real_24574,"@115850 How it is beneficial , if I find my 500 gets stuck in Amazon pay balance account 😂😂😂",@120224 Here's what you can do with Amazon pay balance: https://t.co/M86xtBfUFy. ^HK,
real_24939,Amazonから前の土曜着で発送された荷物がまだ届かない,@121398 アマゾンです。予定日を経過しても商品が届かない場合、発送元をご確認の上、それぞれの方法でお問い合わせください。アマゾン発送→https://t.co/NtNAX37Sr4 出品者発送→https://t.co/gOyQ9G8EbW ET,
real_24941,"@115850 
I have ordered one black and grey backpack of Polestar and I received complete pink backpack which I never ordered",@121399 I'm sorry you received a wrong item. Please contact us via https://t.co/TxK11znixD and we'll look into this for you. ^AR,
real_24944,"@AmazonHelp I have done this earlier I didn't get any help now again you people did the same thing
__email__ contact me on mail","@121399 We'll get this fixed for you, please fill this form: https://t.co/beaaDm0muc and we'll get back to you right away. ^SI",
real_24946,"@AmazonHelp Filled the form I expect your response and support
Apart from this I have ordered three more products but now I am afraid that","@121399 Thank you for the heads up. We have received your details, our team shall reach out to you soon. Appreciate your understanding.^MP",
real_24948,"@AmazonHelp Still waiting for your response, let me know how gonna help me in this issue?","@121399 I'm sorry for the delay and the subsequent inconvenience. We're working on it, will communicate with you very soon. ^MP",
real_24950,"@AmazonHelp Just now I got text message also stating that ""your 34 ltrs black and grey backpack was successfully delivered"" and I received pink backpack","@121399 Sorry about that. As you've shared the details, we'll look into it and get back to you soon. ^MO",
real_24952,@AmazonHelp I have added my email address with the account kindly get back with the resolution,"@121399 In that case, please fill in form once again here: https://t.co/GIJyeYqKE0 and let us know. We'll check and reach out to you. ^VN",
real_24954,@AmazonHelp Done,@121399 Thanks for sharing your details with us. We'll help you in getting this issue resolved. Request you to wait. ^KH,
real_24956,"@AmazonHelp As per your mail someone was supposed to collect the order today for replacement but nobody came, are you people serious about service or nt","@121399 Sorry to learn that, please respond to the email you've received from our team for further assistance. ^SU",
real_24958,"@AmazonHelp Its more than 3 days &amp; m still waiting for replacement of my order, now please refund my money now I don't want to do shopping with u ever",@121399 I'm sorry about the stretch. Kindly reply to the correspondence sent by our team for further assistance. ^GD,
real_24960,"@AmazonHelp I will not do that, m fed up of doing thst and you people keep repeating same, now just refund my money","@121399 As this is social media, we do not have access to your details here. Kindly respond to the email and we'll get back to you. ^PB",
real_24961,"@AmazonHelp 
Case id 4063530272
nirmalequipment __email__","@120612 Bonjour, en quoi puis-je vous aider ? ^FA",
real_24964,"Finally got it 
Thank you @115850 @120543 for fastest delivery :') https://t.co/767ixQnlWL",@121400 We're glad to know that and thank you for keeping us posted. ^VH,
real_24966,@116928 necesito ayuda ya que estoy recibiendo paquetes que no he comprado y me dijeron en atc que son regalos. Pero... De quien??,"@121401 Hola Macarena, puedes contactar a nuestro SAC para verificar contigo la situación: https://t.co/OjvUxw5YqE ^AV",
real_24970,@117093 Thanks for the mold amazonfresh https://t.co/0GR6LuOxAp,@121402 Oh no!!! Have you been in touch with us about this? ^AS,
real_24973,It's coming. Can't wait for @115833. 😍 https://t.co/q7cOPYN5AL,"@121403 Appreciate the excitement,  Amol. Order will be delivered by the estimates provided. ^VH",
real_24975,@AmazonHelp I am receiving the same mails... Amazon is not at all cooperating..,"@121404 For details, you may refer here: https://t.co/AEcmUNz7HR. 2/2 ^SB",
real_24978,"@AmazonHelp receiving same mails 4m u no resolution yet. I CANNOT trust a company that gives me unboxed product, I will NOT opt for replacement...","@121404 I understand the gravity of the situation. As per the policy, we can offer only replacement (1/3)^HR",
